CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13792.0,66.0,2.0,195.55,2,Occasionnel
13798.0,1.0,11.0,3691.7699999999995,3,Premium
13799.0,117.0,2.0,688.86,2,Occasionnel
13800.0,310.0,1.0,558.32,1,À risque
13801.0,67.0,1.0,324.8,2,Occasionnel
13802.0,139.0,3.0,3691.7699999999995,0,Fidèle
13803.0,255.0,1.0,277.07,1,À risque
13804.0,31.0,7.0,2588.39,0,Fidèle
13805.0,52.0,2.0,924.6,2,Occasionnel
13806.0,64.0,1.0,256.38,2,Occasionnel
13807.0,328.0,1.0,112.6,1,À risque
13808.0,6.0,5.0,1747.66,0,Fidèle
13809.0,305.0,1.0,155.05,1,À risque
13810.0,29.0,3.0,1499.01,0,Fidèle
13811.0,184.0,3.0,814.5,1,À risque
13812.0,42.0,3.0,539.0,2,Occasionnel
13813.0,40.0,4.0,1366.8600000000001,0,Fidèle
13814.0,92.0,2.0,1579.12,2,Occasionnel
13815.0,22.0,4.0,3691.7699999999995,0,Fidèle
13816.0,24.0,2.0,571.6700000000001,2,Occasionnel
13817.0,29.0,2.0,382.98,2,Occasionnel
13819.0,302.0,3.0,1140.35,1,À risque
13821.0,145.0,2.0,385.64,2,Occasionnel
13822.0,6.0,2.0,632.0,2,Occasionnel
13823.0,19.0,2.0,957.66,2,Occasionnel
13824.0,33.0,5.0,1698.94,0,Fidèle
13826.0,176.0,1.0,189.5,1,À risque
13827.0,58.0,3.0,409.8,2,Occasionnel
13828.0,22.0,1.0,209.49,2,Occasionnel
13831.0,16.0,6.0,2198.45,0,Fidèle
13832.0,19.0,1.0,52.199999999999996,2,Occasionnel
13833.0,159.0,1.0,383.85,1,À risque
13835.0,25.0,4.0,834.57,2,Occasionnel
13837.0,212.0,2.0,266.59000000000003,1,À risque
13838.0,6.0,4.0,674.82,2,Occasionnel
13841.0,253.0,1.0,85.0,1,À risque
13842.0,59.0,9.0,3385.62,3,Premium
13844.0,11.0,1.0,361.62,2,Occasionnel
13845.0,65.0,1.0,312.98,2,Occasionnel
13846.0,25.0,3.0,865.0600000000001,2,Occasionnel
13848.0,92.0,3.0,1255.0,2,Occasionnel
13849.0,52.0,2.0,1537.95,2,Occasionnel
13850.0,129.0,1.0,1595.48,2,Occasionnel
13851.0,96.0,3.0,2651.46,0,Fidèle
13853.0,57.0,1.0,1090.14,2,Occasionnel
13854.0,9.0,11.0,3691.7699999999995,3,Premium
13856.0,169.0,3.0,388.5,1,À risque
13858.0,57.0,1.0,216.17,2,Occasionnel
13859.0,326.0,1.0,201.16,1,À risque
13860.0,1.0,5.0,1245.9,0,Fidèle
13862.0,18.0,8.0,2209.36,0,Fidèle
13863.0,248.0,1.0,305.78,1,À risque
13865.0,58.0,4.0,501.56,2,Occasionnel
13866.0,74.0,1.0,145.67000000000002,2,Occasionnel
13867.0,31.0,3.0,1005.09,2,Occasionnel
13868.0,7.0,2.0,3192.54,0,Fidèle
13869.0,123.0,4.0,3083.65,0,Fidèle
13870.0,2.0,8.0,2770.94,3,Premium
13871.0,23.0,11.0,3691.7699999999995,3,Premium
13873.0,120.0,3.0,389.6,2,Occasionnel
13874.0,328.0,1.0,540.45,1,À risque
13875.0,54.0,5.0,1786.79,0,Fidèle
13876.0,64.0,1.0,122.7,2,Occasionnel
13877.0,86.0,1.0,117.24,2,Occasionnel
13878.0,55.0,1.0,1271.57,2,Occasionnel
13880.0,21.0,11.0,3219.77,3,Premium
13881.0,4.0,11.0,3691.7699999999995,3,Premium
13882.0,3.0,5.0,1191.13,0,Fidèle
13883.0,11.0,5.0,2674.48,0,Fidèle
13884.0,7.0,5.0,787.6,0,Fidèle
13885.0,189.0,2.0,506.8,1,À risque
13886.0,71.0,1.0,243.56,2,Occasionnel
13887.0,204.0,1.0,349.55,1,À risque
13888.0,120.0,2.0,595.67,2,Occasionnel
13889.0,93.0,1.0,416.90000000000003,2,Occasionnel
13890.0,1.0,10.0,1883.8100000000002,3,Premium
13892.0,27.0,4.0,632.97,2,Occasionnel
13893.0,298.0,1.0,821.1,1,À risque
13894.0,24.0,3.0,564.62,2,Occasionnel
13895.0,28.0,4.0,2593.07,0,Fidèle
13897.0,50.0,1.0,311.16,2,Occasionnel
13898.0,326.0,1.0,155.93,1,À risque
13899.0,16.0,2.0,388.52,2,Occasionnel
13900.0,183.0,3.0,740.95,1,À risque
13901.0,72.0,5.0,2867.2,0,Fidèle
13904.0,37.0,2.0,332.64,2,Occasionnel
13908.0,80.0,4.0,2369.55,0,Fidèle
13911.0,57.0,9.0,2580.91,3,Premium
13914.0,12.0,2.0,626.45,2,Occasionnel
13917.0,50.0,2.0,272.04,2,Occasionnel
13918.0,50.0,2.0,1212.8400000000001,2,Occasionnel
13919.0,59.0,2.0,384.81,2,Occasionnel
13922.0,328.0,1.0,172.25,1,À risque
13923.0,54.0,1.0,351.13,2,Occasionnel
13924.0,2.0,6.0,1838.8500000000001,0,Fidèle
13925.0,93.0,4.0,678.25,2,Occasionnel
13926.0,23.0,1.0,223.85000000000002,2,Occasionnel
13927.0,75.0,1.0,348.99,2,Occasionnel
13928.0,11.0,4.0,464.57,2,Occasionnel
13929.0,169.0,2.0,842.65,1,À risque
13930.0,58.0,2.0,337.34,2,Occasionnel
13931.0,96.0,2.0,1237.53,2,Occasionnel
13932.0,295.0,1.0,307.4,1,À risque
13933.0,109.0,2.0,608.7900000000001,2,Occasionnel
13934.0,264.0,1.0,922.1,1,À risque
13936.0,180.0,1.0,376.58,1,À risque
13937.0,169.0,1.0,158.85,1,À risque
13938.0,35.0,1.0,71.66,2,Occasionnel
13939.0,23.0,3.0,568.55,2,Occasionnel
13940.0,17.0,4.0,839.14,2,Occasionnel
13941.0,22.0,5.0,3691.7699999999995,0,Fidèle
13946.0,79.0,3.0,561.5699999999999,2,Occasionnel
13947.0,65.0,1.0,90.6,2,Occasionnel
13948.0,328.0,1.0,102.0,1,À risque
13949.0,3.0,6.0,2427.32,0,Fidèle
13950.0,11.0,4.0,745.06,2,Occasionnel
13951.0,176.0,3.0,674.45,1,À risque
13952.0,218.0,2.0,3251.071,0,Fidèle
13953.0,7.0,7.0,3515.68,3,Premium
13954.0,2.0,2.0,439.92,2,Occasionnel
13955.0,154.0,2.0,322.96,1,À risque
13956.0,5.0,5.0,1019.27,0,Fidèle
13959.0,79.0,3.0,594.04,2,Occasionnel
13960.0,21.0,2.0,230.22,2,Occasionnel
13962.0,22.0,2.0,169.55,2,Occasionnel
13963.0,308.0,4.0,664.54,1,À risque
13967.0,146.0,1.0,80.7,2,Occasionnel
13969.0,7.0,11.0,3691.7699999999995,3,Premium
13971.0,19.0,8.0,2758.26,3,Premium
13972.0,71.0,2.0,190.25,2,Occasionnel
13973.0,287.0,1.0,264.7,1,À risque
13974.0,49.0,1.0,413.59000000000003,2,Occasionnel
13975.0,31.0,6.0,2461.2400000000002,0,Fidèle
13976.0,207.0,1.0,357.98,1,À risque
13978.0,15.0,2.0,196.79000000000002,2,Occasionnel
13979.0,73.0,1.0,869.87,2,Occasionnel
13980.0,60.0,1.0,200.14,2,Occasionnel
13982.0,39.0,4.0,1871.81,0,Fidèle
13983.0,30.0,11.0,2603.43,3,Premium
13984.0,27.0,5.0,920.51,0,Fidèle
13985.0,4.0,11.0,3691.7699999999995,3,Premium
13986.0,17.0,1.0,320.46,2,Occasionnel
13988.0,20.0,6.0,3691.7699999999995,3,Premium
13989.0,66.0,2.0,1266.08,2,Occasionnel
13990.0,213.0,1.0,311.3,1,À risque
13991.0,12.0,6.0,852.88,0,Fidèle
13992.0,30.0,1.0,76.8,2,Occasionnel
13993.0,43.0,9.0,3466.36,3,Premium
13994.0,4.0,6.0,2274.14,0,Fidèle
13995.0,15.0,5.0,1393.69,0,Fidèle
13999.0,10.0,11.0,3691.7699999999995,3,Premium
14000.0,211.0,1.0,635.66,1,À risque
14001.0,46.0,3.0,2043.0800000000002,0,Fidèle
14002.0,134.0,2.0,529.73,2,Occasionnel
14004.0,43.0,7.0,3691.7699999999995,3,Premium
14005.0,10.0,5.0,2874.72,0,Fidèle
14006.0,116.0,3.0,962.19,2,Occasionnel
14009.0,198.0,2.0,695.61,1,À risque
14012.0,278.0,1.0,328.8,1,À risque
14013.0,110.0,3.0,473.02,2,Occasionnel
14014.0,77.0,1.0,505.18,2,Occasionnel
14015.0,53.0,1.0,917.34,2,Occasionnel
14016.0,162.0,4.0,3691.7699999999995,0,Fidèle
14019.0,47.0,3.0,1421.61,0,Fidèle
14020.0,17.0,2.0,642.8,2,Occasionnel
14021.0,155.0,3.0,631.9,1,À risque
14022.0,225.0,1.0,440.0,1,À risque
14023.0,7.0,2.0,584.07,2,Occasionnel
14024.0,122.0,2.0,327.7,2,Occasionnel
14027.0,61.0,1.0,104.82,2,Occasionnel
14029.0,63.0,2.0,467.66,2,Occasionnel
14030.0,18.0,8.0,2358.84,0,Fidèle
14031.0,7.0,11.0,3691.7699999999995,3,Premium
14032.0,2.0,11.0,2975.59,3,Premium
14034.0,22.0,3.0,648.89,2,Occasionnel
14035.0,29.0,5.0,1428.02,0,Fidèle
14036.0,285.0,1.0,626.65,1,À risque
14037.0,176.0,2.0,147.20000000000002,1,À risque
14038.0,78.0,3.0,1560.38,0,Fidèle
14039.0,33.0,1.0,152.2,2,Occasionnel
14040.0,41.0,11.0,3560.32,3,Premium
14041.0,266.0,1.0,141.41,1,À risque
14044.0,27.0,4.0,646.42,2,Occasionnel
14045.0,109.0,4.0,1659.75,0,Fidèle
14046.0,284.0,1.0,154.99,1,À risque
14047.0,9.0,5.0,1308.6100000000001,0,Fidèle
14048.0,305.0,1.0,409.93,1,À risque
14049.0,17.0,4.0,3691.7699999999995,0,Fidèle
14050.0,32.0,2.0,746.36,2,Occasionnel
14051.0,1.0,11.0,3691.7699999999995,3,Premium
14052.0,20.0,1.0,225.36,2,Occasionnel
14053.0,124.0,2.0,260.25,2,Occasionnel
14054.0,65.0,1.0,92.46,2,Occasionnel
14055.0,106.0,1.0,725.6400000000001,2,Occasionnel
14056.0,1.0,11.0,3691.7699999999995,3,Premium
14057.0,24.0,11.0,3691.7699999999995,3,Premium
14059.0,267.0,1.0,183.6,1,À risque
14060.0,5.0,11.0,3691.7699999999995,3,Premium
14062.0,10.0,11.0,3691.7699999999995,3,Premium
14064.0,29.0,5.0,1334.34,0,Fidèle
14066.0,267.0,1.0,152.55,1,À risque
14067.0,64.0,2.0,374.7,2,Occasionnel
14068.0,320.0,1.0,265.85,1,À risque
14071.0,4.0,8.0,1437.57,0,Fidèle
14073.0,32.0,1.0,151.04,2,Occasionnel
14075.0,5.0,3.0,942.26,2,Occasionnel
14076.0,129.0,1.0,118.67,2,Occasionnel
14077.0,41.0,5.0,499.41999999999996,2,Occasionnel
14078.0,102.0,6.0,1049.37,0,Fidèle
14079.0,125.0,1.0,375.1,2,Occasionnel
14080.0,33.0,1.0,45.599999999999994,2,Occasionnel
14081.0,302.0,2.0,921.62,1,À risque
14082.0,328.0,1.0,182.25,1,À risque
14083.0,4.0,9.0,1002.9,0,Fidèle
14085.0,2.0,11.0,3691.7699999999995,3,Premium
14087.0,3.0,1.0,191.47,2,Occasionnel
14088.0,10.0,11.0,3691.7699999999995,3,Premium
14089.0,57.0,1.0,158.75,2,Occasionnel
14090.0,325.0,1.0,76.32000000000001,1,À risque
14092.0,8.0,11.0,3691.7699999999995,3,Premium
14093.0,12.0,1.0,433.86,2,Occasionnel
14096.0,4.0,11.0,3691.7699999999995,3,Premium
14098.0,37.0,1.0,147.35,2,Occasionnel
14099.0,16.0,11.0,3104.17,3,Premium
14100.0,138.0,1.0,191.95000000000002,2,Occasionnel
14101.0,74.0,6.0,3691.7699999999995,3,Premium
14102.0,5.0,5.0,1105.8799999999999,0,Fidèle
14104.0,155.0,2.0,216.20999999999998,1,À risque
14105.0,239.0,1.0,1266.23,1,À risque
14107.0,52.0,7.0,2703.23,0,Fidèle
14108.0,31.0,2.0,597.91,2,Occasionnel
14109.0,73.0,1.0,144.2,2,Occasionnel
14110.0,4.0,11.0,3691.7699999999995,3,Premium
14111.0,14.0,4.0,692.85,2,Occasionnel
14112.0,23.0,7.0,2915.15,3,Premium
14113.0,4.0,4.0,1840.42,0,Fidèle
14114.0,274.0,2.0,386.53,1,À risque
14116.0,20.0,5.0,1382.74,0,Fidèle
14117.0,144.0,1.0,90.0,2,Occasionnel
14121.0,4.0,4.0,2780.15,0,Fidèle
14124.0,84.0,1.0,419.58000000000004,2,Occasionnel
14125.0,11.0,3.0,2720.63,0,Fidèle
14126.0,8.0,3.0,706.1300000000001,2,Occasionnel
14127.0,123.0,3.0,709.71,2,Occasionnel
14128.0,61.0,2.0,637.5,2,Occasionnel
14129.0,2.0,5.0,1123.8600000000001,0,Fidèle
14130.0,319.0,1.0,480.91,1,À risque
14132.0,2.0,11.0,3586.0299999999997,3,Premium
14133.0,130.0,3.0,605.64,2,Occasionnel
14135.0,2.0,11.0,3691.7699999999995,3,Premium
14138.0,2.0,2.0,965.8800000000001,2,Occasionnel
14139.0,46.0,1.0,415.82,2,Occasionnel
14140.0,4.0,2.0,935.05,2,Occasionnel
14141.0,3.0,4.0,915.13,2,Occasionnel
14142.0,328.0,1.0,311.81,1,À risque
14143.0,134.0,1.0,115.8,2,Occasionnel
14145.0,47.0,4.0,3691.7699999999995,0,Fidèle
14146.0,9.0,5.0,3691.7699999999995,0,Fidèle
14147.0,78.0,2.0,483.4,2,Occasionnel
14148.0,234.0,1.0,157.2,1,À risque
14149.0,221.0,1.0,446.62,1,À risque
14150.0,36.0,2.0,658.64,2,Occasionnel
14152.0,75.0,2.0,621.29,2,Occasionnel
14154.0,239.0,2.0,1345.62,1,À risque
14155.0,266.0,1.0,118.75,1,À risque
14156.0,10.0,11.0,3691.7699999999995,3,Premium
14157.0,20.0,2.0,424.89000000000004,2,Occasionnel
14158.0,40.0,1.0,507.66,2,Occasionnel
14159.0,20.0,11.0,3691.7699999999995,3,Premium
14161.0,216.0,3.0,1097.6200000000001,1,À risque
14162.0,174.0,2.0,289.36,1,À risque
14163.0,87.0,4.0,2445.91,0,Fidèle
14164.0,71.0,2.0,1631.77,2,Occasionnel
14165.0,276.0,1.0,120.44,1,À risque
14167.0,39.0,4.0,562.59,2,Occasionnel
14171.0,98.0,1.0,363.79,2,Occasionnel
14173.0,11.0,4.0,450.84,2,Occasionnel
14174.0,33.0,1.0,134.46,2,Occasionnel
14175.0,60.0,3.0,3222.3,0,Fidèle
14176.0,297.0,4.0,576.9000000000001,1,À risque
14177.0,86.0,4.0,549.46,2,Occasionnel
14178.0,9.0,7.0,1600.26,0,Fidèle
14179.0,41.0,2.0,701.57,2,Occasionnel
14180.0,11.0,11.0,3691.7699999999995,3,Premium
14184.0,67.0,1.0,452.89,2,Occasionnel
14185.0,328.0,1.0,197.65,1,À risque
14188.0,31.0,6.0,2054.36,0,Fidèle
14189.0,2.0,11.0,3691.7699999999995,3,Premium
14191.0,2.0,11.0,3691.7699999999995,3,Premium
14193.0,68.0,2.0,853.39,2,Occasionnel
14194.0,5.0,11.0,3691.7699999999995,3,Premium
14195.0,202.0,2.0,1012.0,1,À risque
14196.0,107.0,1.0,335.52,2,Occasionnel
14198.0,18.0,4.0,701.4,2,Occasionnel
14199.0,218.0,1.0,185.39999999999998,1,À risque
14201.0,60.0,7.0,747.44,0,Fidèle
14204.0,2.0,1.0,150.61,2,Occasionnel
14205.0,17.0,2.0,466.7,2,Occasionnel
14206.0,239.0,1.0,328.15999999999997,1,À risque
14208.0,95.0,1.0,151.74,2,Occasionnel
14209.0,11.0,6.0,2073.43,0,Fidèle
14210.0,106.0,6.0,1905.8400000000001,0,Fidèle
14211.0,53.0,9.0,2241.1,3,Premium
14212.0,90.0,1.0,1070.48,2,Occasionnel
14214.0,31.0,5.0,1004.38,0,Fidèle
14215.0,12.0,6.0,1789.72,0,Fidèle
14216.0,3.0,4.0,1839.3,0,Fidèle
14217.0,2.0,11.0,2004.98,3,Premium
14218.0,43.0,1.0,169.48000000000002,2,Occasionnel
14219.0,4.0,1.0,89.94,2,Occasionnel
14220.0,247.0,2.0,632.4,1,À risque
14221.0,42.0,9.0,3432.8,3,Premium
14222.0,177.0,1.0,683.17,1,À risque
14223.0,92.0,3.0,991.13,2,Occasionnel
14224.0,110.0,4.0,1009.73,2,Occasionnel
14226.0,29.0,5.0,2214.79,0,Fidèle
14227.0,26.0,10.0,3350.96,3,Premium
14229.0,52.0,3.0,1547.2,0,Fidèle
14231.0,184.0,3.0,925.71,1,À risque
14232.0,43.0,5.0,2048.07,0,Fidèle
14233.0,49.0,4.0,1462.72,0,Fidèle
14234.0,22.0,4.0,754.12,2,Occasionnel
14235.0,75.0,5.0,3144.86,0,Fidèle
14236.0,81.0,2.0,490.86,2,Occasionnel
14237.0,328.0,1.0,161.0,1,À risque
14238.0,326.0,1.0,146.85,1,À risque
14239.0,43.0,11.0,2380.85,3,Premium
14240.0,30.0,2.0,890.34,2,Occasionnel
14241.0,184.0,1.0,213.70000000000002,1,À risque
14242.0,235.0,2.0,280.55,1,À risque
14243.0,9.0,10.0,2588.77,3,Premium
14245.0,220.0,2.0,1693.45,1,À risque
14246.0,111.0,3.0,1474.06,2,Occasionnel
14247.0,278.0,1.0,136.76999999999998,1,À risque
14248.0,318.0,1.0,302.58,1,À risque
14250.0,7.0,3.0,1904.05,0,Fidèle
14251.0,2.0,5.0,2879.7000000000003,0,Fidèle
14256.0,260.0,2.0,969.0600000000001,1,À risque
14257.0,64.0,5.0,3099.7200000000003,0,Fidèle
14258.0,9.0,9.0,3691.7699999999995,3,Premium
14259.0,142.0,1.0,120.0,2,Occasionnel
14261.0,51.0,2.0,1163.45,2,Occasionnel
14262.0,8.0,8.0,2618.23,3,Premium
14264.0,155.0,2.0,333.97,1,À risque
14265.0,109.0,2.0,530.18,2,Occasionnel
14267.0,163.0,3.0,1516.24,1,À risque
14270.0,328.0,1.0,492.65000000000003,1,À risque
14271.0,226.0,1.0,112.32,1,À risque
14272.0,74.0,2.0,437.96,2,Occasionnel
14273.0,51.0,4.0,559.97,2,Occasionnel
14276.0,99.0,3.0,1119.74,2,Occasionnel
14277.0,15.0,3.0,3691.7699999999995,0,Fidèle
14280.0,197.0,1.0,134.04,1,À risque
14282.0,3.0,11.0,3691.7699999999995,3,Premium
14284.0,31.0,2.0,595.25,2,Occasionnel
14285.0,21.0,4.0,1910.01,0,Fidèle
14286.0,24.0,3.0,3691.7699999999995,0,Fidèle
14287.0,8.0,3.0,176.63,2,Occasionnel
14288.0,213.0,1.0,426.6,1,À risque
14289.0,9.0,6.0,911.26,0,Fidèle
14290.0,11.0,5.0,2314.65,0,Fidèle
14291.0,2.0,11.0,3691.7699999999995,3,Premium
14292.0,8.0,9.0,3691.7699999999995,3,Premium
14293.0,3.0,4.0,1046.56,0,Fidèle
14295.0,40.0,1.0,166.20000000000002,2,Occasionnel
14297.0,18.0,4.0,1305.33,0,Fidèle
14298.0,8.0,11.0,3691.7699999999995,3,Premium
14299.0,8.0,9.0,3691.7699999999995,3,Premium
14300.0,19.0,1.0,43.2,2,Occasionnel
14301.0,117.0,1.0,640.14,2,Occasionnel
14304.0,223.0,1.0,383.45,1,À risque
14305.0,71.0,3.0,1858.96,0,Fidèle
14306.0,51.0,2.0,2093.32,0,Fidèle
14307.0,89.0,6.0,2995.72,0,Fidèle
14309.0,8.0,9.0,2352.53,3,Premium
14311.0,243.0,1.0,310.26,1,À risque
14312.0,47.0,6.0,1611.59,0,Fidèle
14314.0,107.0,1.0,120.0,2,Occasionnel
14315.0,45.0,6.0,2481.13,0,Fidèle
14317.0,65.0,1.0,508.58000000000004,2,Occasionnel
14320.0,207.0,2.0,477.79,1,À risque
14321.0,11.0,5.0,1530.75,0,Fidèle
14323.0,115.0,2.0,605.0600000000001,2,Occasionnel
14326.0,242.0,1.0,183.85,1,À risque
14327.0,163.0,1.0,311.65,1,À risque
14329.0,17.0,7.0,3691.7699999999995,3,Premium
14331.0,124.0,2.0,462.65999999999997,2,Occasionnel
14332.0,23.0,3.0,840.21,2,Occasionnel
14333.0,68.0,1.0,415.2,2,Occasionnel
14334.0,17.0,8.0,2552.21,3,Premium
14335.0,16.0,2.0,454.86,2,Occasionnel
14336.0,17.0,4.0,1614.91,0,Fidèle
14338.0,161.0,2.0,588.22,1,À risque
14339.0,243.0,1.0,309.52,1,À risque
14340.0,219.0,1.0,134.7,1,À risque
14341.0,45.0,8.0,2166.98,0,Fidèle
14342.0,21.0,4.0,668.5600000000001,2,Occasionnel
14344.0,127.0,8.0,889.9300000000001,0,Fidèle
14345.0,39.0,1.0,108.97999999999999,2,Occasionnel
14346.0,121.0,2.0,1021.58,2,Occasionnel
14348.0,260.0,1.0,409.57,1,À risque
14349.0,10.0,1.0,133.5,2,Occasionnel
14350.0,274.0,1.0,282.93,1,À risque
14351.0,165.0,1.0,51.0,1,À risque
14352.0,157.0,4.0,1078.96,2,Occasionnel
14353.0,215.0,1.0,90.6,1,À risque
14354.0,6.0,2.0,163.62,2,Occasionnel
14355.0,328.0,1.0,174.4,1,À risque
14356.0,80.0,2.0,701.23,2,Occasionnel
14357.0,43.0,1.0,225.12,2,Occasionnel
14359.0,19.0,3.0,912.18,2,Occasionnel
14360.0,32.0,4.0,2118.03,0,Fidèle
14362.0,22.0,1.0,151.5,2,Occasionnel
14364.0,109.0,8.0,3691.7699999999995,3,Premium
14367.0,8.0,11.0,3691.7699999999995,3,Premium
14368.0,320.0,1.0,155.0,1,À risque
14371.0,295.0,1.0,100.5,1,À risque
14373.0,328.0,1.0,76.55,1,À risque
14375.0,185.0,1.0,235.56,1,À risque
14377.0,191.0,2.0,617.05,1,À risque
14379.0,44.0,2.0,348.1,2,Occasionnel
14381.0,52.0,1.0,202.68,2,Occasionnel
14382.0,26.0,1.0,615.49,2,Occasionnel
14383.0,38.0,3.0,1247.69,2,Occasionnel
14385.0,9.0,3.0,202.11,2,Occasionnel
14386.0,297.0,1.0,142.4,1,À risque
14387.0,33.0,3.0,1727.6,0,Fidèle
14388.0,10.0,8.0,3212.84,3,Premium
14389.0,65.0,2.0,1043.46,2,Occasionnel
14390.0,10.0,9.0,3691.7699999999995,3,Premium
14393.0,218.0,1.0,67.95,1,À risque
14395.0,2.0,9.0,3479.91,3,Premium
14396.0,65.0,2.0,487.99,2,Occasionnel
14397.0,3.0,11.0,2612.96,3,Premium
14400.0,149.0,1.0,574.7,1,À risque
14401.0,4.0,11.0,3691.7699999999995,3,Premium
14403.0,130.0,4.0,1475.81,0,Fidèle
14404.0,34.0,6.0,1449.32,0,Fidèle
14406.0,119.0,1.0,156.75,2,Occasionnel
14407.0,107.0,6.0,2157.73,0,Fidèle
14408.0,11.0,7.0,2599.03,0,Fidèle
14409.0,71.0,6.0,2059.4500000000003,0,Fidèle
14410.0,92.0,9.0,1100.27,0,Fidèle
14411.0,311.0,1.0,1063.0,1,À risque
14412.0,43.0,2.0,770.03,2,Occasionnel
14413.0,328.0,1.0,121.05,1,À risque
14414.0,92.0,7.0,1496.98,0,Fidèle
14415.0,1.0,11.0,3691.7699999999995,3,Premium
14416.0,22.0,2.0,490.22,2,Occasionnel
14418.0,4.0,3.0,1937.25,0,Fidèle
14419.0,11.0,6.0,1051.79,0,Fidèle
14420.0,99.0,1.0,387.52,2,Occasionnel
14421.0,57.0,2.0,813.11,2,Occasionnel
14422.0,1.0,6.0,3691.7699999999995,3,Premium
14423.0,218.0,1.0,265.2,1,À risque
14424.0,18.0,1.0,322.08,2,Occasionnel
14426.0,24.0,10.0,3691.7699999999995,3,Premium
14427.0,50.0,2.0,363.34000000000003,2,Occasionnel
14428.0,7.0,5.0,1224.06,0,Fidèle
14431.0,303.0,1.0,470.36,1,À risque
14432.0,10.0,6.0,2248.5,0,Fidèle
14434.0,22.0,6.0,1372.8,0,Fidèle
14436.0,99.0,1.0,89.06,2,Occasionnel
14437.0,328.0,1.0,63.0,1,À risque
14438.0,306.0,1.0,131.9,1,À risque
14439.0,320.0,1.0,2661.24,1,À risque
14440.0,8.0,5.0,2357.6800000000003,0,Fidèle
14441.0,1.0,4.0,1712.89,0,Fidèle
14442.0,205.0,2.0,1589.82,1,À risque
14443.0,54.0,4.0,1420.2,0,Fidèle
14446.0,1.0,4.0,1010.35,2,Occasionnel
14447.0,19.0,5.0,1163.23,0,Fidèle
14448.0,9.0,2.0,375.35,2,Occasionnel
14449.0,19.0,4.0,885.8,2,Occasionnel
14450.0,181.0,3.0,483.25,1,À risque
14451.0,60.0,2.0,643.9,2,Occasionnel
14452.0,11.0,2.0,259.05,2,Occasionnel
14453.0,190.0,1.0,119.93,1,À risque
14456.0,5.0,9.0,3017.28,3,Premium
14457.0,311.0,1.0,113.64,1,À risque
14459.0,155.0,1.0,1837.92,1,À risque
14460.0,110.0,3.0,434.34,2,Occasionnel
14461.0,148.0,3.0,2103.06,0,Fidèle
14462.0,66.0,11.0,1980.57,3,Premium
14463.0,98.0,3.0,529.62,2,Occasionnel
14465.0,247.0,3.0,1038.44,1,À risque
14466.0,29.0,7.0,2272.4,0,Fidèle
14467.0,18.0,4.0,596.26,2,Occasionnel
14470.0,12.0,2.0,461.19,2,Occasionnel
14472.0,104.0,8.0,1852.67,0,Fidèle
14473.0,74.0,2.0,234.34000000000003,2,Occasionnel
14474.0,46.0,1.0,547.66,2,Occasionnel
14475.0,72.0,3.0,925.85,2,Occasionnel
14476.0,257.0,1.0,193.0,1,À risque
14477.0,20.0,4.0,1309.6,0,Fidèle
14479.0,254.0,2.0,316.25,1,À risque
14480.0,11.0,1.0,279.05,2,Occasionnel
14481.0,165.0,2.0,636.51,1,À risque
14482.0,18.0,6.0,2022.81,0,Fidèle
14483.0,282.0,1.0,137.1,1,À risque
14484.0,50.0,1.0,321.92,2,Occasionnel
14485.0,39.0,1.0,162.8,2,Occasionnel
14487.0,27.0,6.0,1165.48,0,Fidèle
14488.0,68.0,1.0,1064.28,2,Occasionnel
14489.0,207.0,1.0,463.38,1,À risque
14491.0,175.0,2.0,340.93,1,À risque
14493.0,7.0,5.0,2383.2400000000002,0,Fidèle
14494.0,26.0,1.0,139.56,2,Occasionnel
14495.0,51.0,2.0,123.8,2,Occasionnel
14496.0,312.0,2.0,538.8100000000001,1,À risque
14497.0,309.0,1.0,475.37,1,À risque
14498.0,43.0,5.0,1957.32,0,Fidèle
14499.0,26.0,3.0,808.44,2,Occasionnel
14500.0,88.0,3.0,356.85,2,Occasionnel
14501.0,184.0,2.0,251.21,1,À risque
14502.0,20.0,11.0,2429.83,3,Premium
14503.0,3.0,6.0,3543.26,3,Premium
14504.0,47.0,4.0,673.26,2,Occasionnel
14505.0,17.0,8.0,3691.7699999999995,3,Premium
14506.0,17.0,5.0,1960.65,0,Fidèle
14507.0,24.0,6.0,1367.88,0,Fidèle
14508.0,22.0,2.0,268.05,2,Occasionnel
14511.0,11.0,5.0,1314.81,0,Fidèle
14512.0,188.0,2.0,275.28,1,À risque
14513.0,101.0,3.0,455.59000000000003,2,Occasionnel
14514.0,61.0,3.0,990.2,2,Occasionnel
14515.0,18.0,6.0,2076.89,0,Fidèle
14517.0,33.0,2.0,330.45,2,Occasionnel
14518.0,64.0,1.0,174.37,2,Occasionnel
14520.0,2.0,2.0,270.6,2,Occasionnel
14522.0,24.0,4.0,974.54,2,Occasionnel
14523.0,108.0,1.0,241.09,2,Occasionnel
14524.0,32.0,9.0,1843.83,0,Fidèle
14525.0,20.0,9.0,3691.7699999999995,3,Premium
14527.0,3.0,11.0,3691.7699999999995,3,Premium
14528.0,37.0,1.0,364.21999999999997,2,Occasionnel
14529.0,60.0,3.0,578.61,2,Occasionnel
14530.0,26.0,6.0,2862.11,0,Fidèle
14532.0,236.0,4.0,932.85,1,À risque
